"SourcePage","IssueType","TargetURL","Details"
"mendoza-podcast-proposal.html","BROKEN_LINK","regions/south-america.html","Target HTML file does not exist in workspace."
"mendoza-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"mendoza-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","podcasts.html","Target linked 2 times on this page."
"mendoza-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 2 times on this page."
"mexico-city-comparison.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 4 times on this page."
"mexico-city-comparison.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 2 times on this page."
"mexico-city-comparison.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 3 times on this page."
"mexico-city-comparison.html","DUPLICATE_INTERNAL_LINK","podcasts.html","Target linked 2 times on this page."
"mexico-city-coworking-guide.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 5 times on this page."
"mexico-city-coworking-guide.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 6 times on this page."
"mexico-city-coworking-guide.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 4 times on this page."
"mexico-city-podcast-proposal.html","BROKEN_LINK","regions/north-america.html","Target HTML file does not exist in workspace."
"mexico-city-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"mexico-city-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","podcasts.html","Target linked 2 times on this page."
"mexico-city-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 2 times on this page."
"mexico-city-vs-barcelona-digital-nomad.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 3 times on this page."
"mexico-city-vs-barcelona-digital-nomad.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 2 times on this page."
"mexico-city-vs-barcelona-digital-nomad.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 2 times on this page."
"mexico-city-vs-barcelona-digital-nomad.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"mexico-city-vs-berlin-digital-nomad.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 3 times on this page."
"mexico-city-vs-berlin-digital-nomad.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 2 times on this page."
"mexico-city-vs-berlin-digital-nomad.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 2 times on this page."
"mexico-city-vs-berlin-digital-nomad.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"mexico-city-vs-tbilisi-digital-nomad.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 3 times on this page."
"mexico-city-vs-tbilisi-digital-nomad.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 2 times on this page."
"mexico-city-vs-tbilisi-digital-nomad.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 2 times on this page."
"mexico-city-vs-tbilisi-digital-nomad.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"mexico-city-vs-tokyo-digital-nomad.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 3 times on this page."
"mexico-city-vs-tokyo-digital-nomad.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 2 times on this page."
"mexico-city-vs-tokyo-digital-nomad.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 2 times on this page."
"mexico-city-vs-tokyo-digital-nomad.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"miami-comparison.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 4 times on this page."
"miami-comparison.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 2 times on this page."
"miami-comparison.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 3 times on this page."
"miami-comparison.html","DUPLICATE_INTERNAL_LINK","podcasts.html","Target linked 2 times on this page."
"miami-coworking-guide.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"miami-coworking-guide.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 6 times on this page."
"miami-coworking-guide.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 4 times on this page."
"miami-coworking-guide.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 5 times on this page."
"miami-podcast-proposal.html","BROKEN_LINK","regions/north-america.html","Target HTML file does not exist in workspace."
"miami-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"miami-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","podcasts.html","Target linked 2 times on this page."
"miami-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 2 times on this page."
"milan-comparison.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 4 times on this page."
"milan-comparison.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 2 times on this page."
"milan-comparison.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 3 times on this page."
"milan-comparison.html","DUPLICATE_INTERNAL_LINK","podcasts.html","Target linked 2 times on this page."
"milan-coworking-guide.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"milan-coworking-guide.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 6 times on this page."
"milan-coworking-guide.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 4 times on this page."
"milan-coworking-guide.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 5 times on this page."
"milan-podcast-proposal.html","BROKEN_LINK","regions/western-europe.html","Target HTML file does not exist in workspace."
"milan-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"milan-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","podcasts.html","Target linked 2 times on this page."
"milan-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 2 times on this page."
"minneapolis-comparison.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 4 times on this page."
"minneapolis-comparison.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 2 times on this page."
"minneapolis-comparison.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 3 times on this page."
"minneapolis-comparison.html","DUPLICATE_INTERNAL_LINK","podcasts.html","Target linked 2 times on this page."
"minneapolis-coworking-guide.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"minneapolis-coworking-guide.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 6 times on this page."
"minneapolis-coworking-guide.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 4 times on this page."
"minneapolis-coworking-guide.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 5 times on this page."
"minneapolis-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 5 times on this page."
"minneapolis-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 2 times on this page."
"minneapolis-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 2 times on this page."
"minneapolis-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"minneapolis-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","podcasts.html","Target linked 3 times on this page."
"minsk-comparison.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 4 times on this page."
"minsk-comparison.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 2 times on this page."
"minsk-comparison.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 3 times on this page."
"minsk-comparison.html","DUPLICATE_INTERNAL_LINK","podcasts.html","Target linked 2 times on this page."
"minsk-coworking-guide.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"minsk-coworking-guide.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 6 times on this page."
"minsk-coworking-guide.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 4 times on this page."
"minsk-coworking-guide.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 5 times on this page."
"minsk-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 5 times on this page."
"minsk-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 2 times on this page."
"minsk-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 2 times on this page."
"minsk-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"minsk-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","podcasts.html","Target linked 3 times on this page."
"mississauga-comparison.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 4 times on this page."
"mississauga-comparison.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 2 times on this page."
"mississauga-comparison.html","DUPLICATE_INTERNAL_LINK","podcasts.html","Target linked 2 times on this page."
"mississauga-comparison.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 3 times on this page."
"mississauga-coworking-guide.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"mississauga-coworking-guide.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 6 times on this page."
"mississauga-coworking-guide.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 4 times on this page."
"mississauga-coworking-guide.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 5 times on this page."
"mississauga-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 5 times on this page."
"mississauga-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 2 times on this page."
"mississauga-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","podcasts.html","Target linked 3 times on this page."
"mississauga-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 2 times on this page."
"mississauga-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"mombasa-podcast-proposal.html","BROKEN_LINK","regions/africa.html","Target HTML file does not exist in workspace."
"mombasa-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"mombasa-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 2 times on this page."
"mombasa-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","podcasts.html","Target linked 2 times on this page."
"monterrey-comparison.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 4 times on this page."
"monterrey-comparison.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 2 times on this page."
"monterrey-comparison.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 3 times on this page."
"monterrey-comparison.html","DUPLICATE_INTERNAL_LINK","podcasts.html","Target linked 2 times on this page."
"monterrey-coworking-guide.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"monterrey-coworking-guide.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 6 times on this page."
"monterrey-coworking-guide.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 5 times on this page."
"monterrey-coworking-guide.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 4 times on this page."
"monterrey-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 5 times on this page."
"monterrey-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 2 times on this page."
"monterrey-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 2 times on this page."
"monterrey-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"monterrey-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","podcasts.html","Target linked 3 times on this page."
"montevideo-comparison.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 4 times on this page."
"montevideo-comparison.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 2 times on this page."
"montevideo-comparison.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 3 times on this page."
"montevideo-comparison.html","DUPLICATE_INTERNAL_LINK","podcasts.html","Target linked 2 times on this page."
"montevideo-coworking-guide.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"montevideo-coworking-guide.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 6 times on this page."
"montevideo-coworking-guide.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 4 times on this page."
"montevideo-coworking-guide.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 5 times on this page."
"montevideo-podcast-proposal.html","BROKEN_LINK","regions/south-america.html","Target HTML file does not exist in workspace."
"montevideo-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"montevideo-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","podcasts.html","Target linked 2 times on this page."
"montevideo-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 2 times on this page."
"montreal-comparison.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 4 times on this page."
"montreal-comparison.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 2 times on this page."
"montreal-comparison.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 3 times on this page."
"montreal-comparison.html","DUPLICATE_INTERNAL_LINK","podcasts.html","Target linked 2 times on this page."
"montreal-coworking-guide.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"montreal-coworking-guide.html","DUPLICATE_INTERNAL_LINK","index2.html","Target linked 6 times on this page."
"montreal-coworking-guide.html","DUPLICATE_INTERNAL_LINK","comparison.html","Target linked 4 times on this page."
"montreal-coworking-guide.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 5 times on this page."
"montreal-podcast-proposal.html","BROKEN_LINK","regions/north-america.html","Target HTML file does not exist in workspace."
"montreal-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","about.html","Target linked 2 times on this page."
"montreal-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","podcasts.html","Target linked 2 times on this page."
"montreal-podcast-proposal.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 2 times on this page."
"moscow-comparison.html","DUPLICATE_INTERNAL_LINK","index.html","Target linked 4 times on this page."
